detection_window_start_time,detector_score,relative_sound_level
0.0,-4.464616,-27.815891
0.06868229166666666,-6.775319,-36.647766
0.13736458333333332,-11.340206,-34.21511
0.20604687499999996,-12.898699,-32.212368
0.27472916666666664,-13.784106,-33.896236
0.3434114583333333,-14.285397,-42.133392
0.4120937499999999,-14.7074175,-44.767193
0.4807760416666666,-14.523897,-48.08007
0.5494583333333333,-14.721664,-48.178654
0.6181406249999999,-15.37163,-48.60676
0.6868229166666666,-15.162556,-51.16088
0.7555052083333332,-11.771387,-51.79709
0.8241875,-8.283688,-28.069485
