detection_window_start_time,detector_score,relative_sound_level
0.0,-11.207927,-30.74114
0.06791666666666667,-14.856884,-44.096447
0.13583333333333333,-16.566467,-46.19482
0.20375,-15.065954,-45.492744
0.27166666666666667,-13.754428,-48.1537
0.33958333333333335,-9.627651,-29.402245
0.4075,-6.4936953,-29.954254
0.47541666666666665,-15.0853405,-25.482866
0.5433333333333333,-15.829714,-43.827435
0.61125,-15.9221,-41.99883
0.6791666666666667,-15.5492,-47.90163
0.7470833333333333,-11.202255,-43.88874
0.815,-7.768554,-43.093773
