detection_window_start_time,detector_score,relative_sound_level
0.0,-10.219178,-29.721806
0.06791666666666667,-14.105802,-46.484352
0.13583333333333333,-15.095877,-47.43591
0.20375,-15.022711,-46.85822
0.27166666666666667,-14.987717,-49.00618
0.33958333333333335,-15.073767,-46.69705
0.4075,-15.614175,-49.74783
0.47541666666666665,-15.617185,-51.9083
0.5433333333333333,-15.476317,-50.74274
0.61125,-15.069878,-51.12082
0.6791666666666667,-14.220944,-50.5311
0.7470833333333333,-10.364415,-52.06408
0.815,-7.3067307,-38.152565
