detection_window_start_time,detector_score,relative_sound_level
0.0,-10.40072,-27.82031
0.06752604166666666,-14.282026,-50.15343
0.13505208333333332,-15.324709,-51.478176
0.202578125,-13.188698,-51.86716
0.27010416666666665,-11.635888,-31.925573
0.3376302083333333,-3.4286284,-32.148422
0.40515625,-6.991826,-27.657764
0.47268229166666664,-11.243099,-29.883635
0.5402083333333333,-10.963846,-38.603416
0.6077343749999999,-10.572994,-30.633324
0.6752604166666666,-9.682798,-30.202515
0.7427864583333332,-8.309557,-36.33803
0.8103125,-6.165769,-27.66078
