detection_window_start_time,detector_score,relative_sound_level
0.0,-8.662175,-31.771534
0.06908333333333333,-12.824327,-43.84365
0.13816666666666666,-13.766317,-43.097946
0.20725,-12.565487,-34.782425
0.2763333333333333,-7.468695,-34.85912
0.34541666666666665,2.4531112,-22.393133
0.4145,10.847197,-21.55431
0.4835833333333333,-3.63334,-20.21636
0.5526666666666666,-8.19852,-24.219229
0.62175,-11.444792,-40.09255
0.6908333333333333,-13.599937,-40.09287
0.7599166666666666,-11.18137,-42.257034
0.829,-7.8640785,-41.049973
