detection_window_start_time,detector_score,relative_sound_level
0.0,-0.56475586,-35.774605
0.06527403846153847,-8.238558,-32.72552
0.13054807692307693,-12.386648,-28.187172
0.19582211538461541,-14.840074,-29.75034
0.26109615384615387,-15.861273,-47.984573
0.3263701923076923,-15.931092,-48.94795
0.39164423076923083,-15.7966585,-50.77103
0.4569182692307693,-16.126478,-50.425564
0.5221923076923077,-16.281507,-51.547775
0.5874663461538462,-14.491837,-48.777214
0.6527403846153846,-6.6092486,-52.092514
0.7180144230769231,10.068902,-25.26131
0.7832884615384617,20.104752,-24.33056
0.8485625,7.001227,-24.193632
