detection_window_start_time,detector_score,relative_sound_level
0.0,-10.262698,-27.01479
0.06830729166666667,-14.263438,-48.91886
0.13661458333333334,-14.968667,-44.705425
0.20492187500000003,-12.12979,-51.175426
0.2732291666666667,-9.750241,-36.363422
0.34153645833333335,0.38770545,-31.803034
0.40984375000000006,-7.135685,-28.806087
0.4781510416666667,-12.568716,-32.840553
0.5464583333333334,-14.352582,-40.372414
0.6147656250000001,-15.3849125,-43.236526
0.6830729166666667,-15.370206,-45.195236
0.7513802083333334,-12.113347,-50.83841
0.8196875,-8.489371,-50.126205
