detection_window_start_time,detector_score,relative_sound_level
0.0,-10.489615,-30.782417
0.06908333333333333,-14.257673,-50.698624
0.13816666666666666,-13.823181,-49.768044
0.20725,-12.6805525,-44.100742
0.2763333333333333,-12.142666,-34.606525
0.34541666666666665,-12.372006,-46.766106
0.4145,-13.628284,-51.439327
0.4835833333333333,-14.792704,-50.981552
0.5526666666666666,-15.179365,-49.71641
0.62175,-14.973434,-50.805305
0.6908333333333333,-14.49798,-51.453247
0.7599166666666666,-10.781961,-49.03103
0.829,-7.4039297,-41.10979
