detection_window_start_time,detector_score,relative_sound_level
0.0,-10.365693,-30.14035
0.06449038461538462,-13.611475,-52.548717
0.12898076923076923,-15.663818,-51.39841
0.19347115384615385,-15.588744,-51.877823
0.25796153846153846,-15.363002,-52.722214
0.32245192307692305,-15.606829,-51.396214
0.3869423076923077,-15.669497,-52.14496
0.45143269230769234,-15.612364,-52.500397
0.5159230769230769,-15.616965,-51.44876
0.5804134615384615,-15.327815,-51.25788
0.6449038461538461,-15.30744,-50.390884
0.7093942307692308,-13.261867,-48.676647
0.7738846153846154,-9.661056,-47.92814
0.838375,-6.585738,-29.447113
