detection_window_start_time,detector_score,relative_sound_level
0.0,-9.743297,-31.268677
0.06452403846153845,-12.947342,-51.858253
0.1290480769230769,-14.96758,-51.01309
0.19357211538461536,-13.704593,-48.84199
0.2580961538461538,-9.172449,-51.560066
0.32262019230769223,-0.021442771,-28.789892
0.3871442307692307,14.280829,-22.20037
0.4516682692307692,7.6962376,-22.097488
0.5161923076923076,-2.1069622,-21.949745
0.580716346153846,-6.576962,-25.201607
0.6452403846153845,-9.8363695,-29.676859
0.709764423076923,-10.642023,-34.003635
0.7742884615384614,-8.600874,-39.538338
0.8388125,-6.6792364,-38.500534
