detection_window_start_time,detector_score,relative_sound_level
0.0,-7.4219723,-32.05556
0.06908333333333333,-10.242042,-36.618332
0.13816666666666666,-11.007002,-37.398468
0.20725,-10.742533,-38.43741
0.2763333333333333,-10.86379,-39.056324
0.34541666666666665,-9.914762,-38.46633
0.4145,-9.7231,-36.24238
0.4835833333333333,-11.612955,-36.372944
0.5526666666666666,-11.562359,-39.85476
0.62175,-11.71477,-40.78155
0.6908333333333333,-11.517752,-38.618656
0.7599166666666666,-9.013494,-41.192635
0.829,-6.917006,-39.199215
