detection_window_start_time,detector_score,relative_sound_level
0.0,-10.244952,-49.31969
0.06752604166666666,-14.63659,-48.092453
0.13505208333333332,-15.932712,-46.674633
0.202578125,-15.924258,-51.24954
0.27010416666666665,-15.6992035,-50.87182
0.3376302083333333,-15.733842,-52.476982
0.40515625,-15.690792,-52.3743
0.47268229166666664,-15.693376,-51.91275
0.5402083333333333,-15.432567,-51.60307
0.6077343749999999,-15.56829,-50.598698
0.6752604166666666,-14.509136,-52.48433
0.7427864583333332,-10.621366,-50.745544
0.8103125,-7.9003158,-43.259094
