detection_window_start_time,detector_score,relative_sound_level
0.0,-9.789507,-34.342026
0.06869270833333334,-13.634244,-51.240387
0.13738541666666668,-14.124665,-49.72269
0.206078125,-13.433913,-49.374374
0.27477083333333335,-12.969774,-27.653437
0.3434635416666667,-9.368091,-45.016323
0.41215625,-10.155596,-43.162735
0.48084895833333335,-13.180777,-41.594757
0.5495416666666667,-13.879337,-45.31716
0.618234375,-14.429722,-47.303764
0.6869270833333334,-14.797968,-34.364662
0.7556197916666667,-11.278779,-48.583294
0.8243125,-7.930546,-32.91854
