detection_window_start_time,detector_score,relative_sound_level
0.0,-9.8263,-35.99954
0.06830729166666667,-12.614784,-49.116177
0.13661458333333334,-11.35131,-43.59571
0.20492187500000003,-8.940923,-43.2361
0.2732291666666667,-9.68716,-41.35383
0.34153645833333335,-6.781203,-34.345306
0.40984375000000006,-6.688654,-35.205807
0.4781510416666667,-11.765402,-26.981602
0.5464583333333334,-13.759903,-32.060993
0.6147656250000001,-14.767249,-47.714256
0.6830729166666667,-14.849691,-51.47567
0.7513802083333334,-11.836048,-51.37729
0.8196875,-8.08053,-50.52587
