detection_window_start_time,detector_score,relative_sound_level
0.0,-9.193922,-32.77515
0.06791666666666667,-13.490574,-42.02585
0.13583333333333333,-15.1426525,-39.597534
0.20375,-12.430699,-50.395226
0.27166666666666667,-10.471373,-40.099888
0.33958333333333335,-0.29843813,-30.616215
0.4075,-2.9208064,-29.749538
0.47541666666666665,-12.070726,-25.345203
0.5433333333333333,-14.120838,-47.19644
0.61125,-14.9233055,-44.589268
0.6791666666666667,-14.118397,-46.35008
0.7470833333333333,-10.8732815,-46.409325
0.815,-7.4885583,-42.80313
