detection_window_start_time,detector_score,relative_sound_level
0.0,-10.192225,-34.227005
0.0641298076923077,-13.346024,-49.896942
0.1282596153846154,-15.56875,-51.57334
0.19238942307692308,-14.824905,-50.95158
0.2565192307692308,-9.665838,-49.866432
0.32064903846153847,-0.051395893,-19.149782
0.38477884615384617,19.026608,-15.430897
0.44890865384615386,4.910715,-14.743024
0.5130384615384616,-6.177505,-10.339676
0.5771682692307692,-10.155535,-36.01138
0.6412980769230769,-13.538256,-40.004116
0.7054278846153846,-13.0428095,-44.32239
0.7695576923076923,-9.53728,-44.34247
0.8336875,-7.129756,-48.51177
