detection_window_start_time,detector_score,relative_sound_level
0.0,-10.659084,-39.932472
0.06752604166666666,-13.863675,-50.636284
0.13505208333333332,-13.958509,-27.010754
0.202578125,-13.222872,-29.3258
0.27010416666666665,-11.894611,-29.992495
0.3376302083333333,-12.505875,-24.414314
0.40515625,-13.661235,-34.180294
0.47268229166666664,-14.4214945,-40.59853
0.5402083333333333,-15.365333,-43.81814
0.6077343749999999,-15.336357,-46.44937
0.6752604166666666,-14.856705,-47.93831
0.7427864583333332,-11.183972,-50.604523
0.8103125,-7.789196,-42.624596
