detection_window_start_time,detector_score,relative_sound_level
0.0,-0.6216196,-27.444498
0.06868229166666666,-6.381039,-26.604116
0.13736458333333332,-10.849773,-37.034054
0.20604687499999996,-9.633577,-38.224655
0.27472916666666664,-7.498952,-40.51779
0.3434114583333333,-0.13671613,-22.461412
0.4120937499999999,7.224286,-20.827633
0.4807760416666666,-1.514245,-21.046131
0.5494583333333333,-6.3032126,-27.768476
0.6181406249999999,-8.6576395,-29.025204
0.6868229166666666,-10.952398,-33.937782
0.7555052083333332,-9.744511,-34.95033
0.8241875,-7.293285,-31.440763
