detection_window_start_time,detector_score,relative_sound_level
0.0,-10.341804,-32.67287
0.06869270833333334,-13.9408455,-51.59817
0.13738541666666668,-15.044789,-51.455223
0.206078125,-13.600637,-50.910156
0.27477083333333335,-11.933746,-51.908764
0.3434635416666667,-5.833356,-28.885649
0.41215625,0.5367243,-32.889084
0.48084895833333335,-13.464622,-31.311287
0.5495416666666667,-14.419064,-35.298916
0.618234375,-15.504333,-48.73611
0.6869270833333334,-13.927511,-48.549534
0.7556197916666667,-10.3276825,-47.35571
0.8243125,-5.899065,-35.286976
