detection_window_start_time,detector_score,relative_sound_level
0.0,-10.040689,-35.62024
0.06752604166666666,-13.742084,-48.722782
0.13505208333333332,-14.618845,-49.57856
0.202578125,-12.843077,-50.238136
0.27010416666666665,-11.724163,-41.091976
0.3376302083333333,-2.464355,-32.184845
0.40515625,-4.0253334,-31.658447
0.47268229166666664,-11.927347,-29.38641
0.5402083333333333,-12.34243,-37.250957
0.6077343749999999,-12.184061,-38.538776
0.6752604166666666,-11.57016,-38.895947
0.7427864583333332,-8.524963,-40.20222
0.8103125,-6.131859,-37.1174
