detection_window_start_time,detector_score,relative_sound_level
0.0,-11.078339,-32.29289
0.06869270833333334,-14.675182,-52.180706
0.13738541666666668,-15.448306,-50.92705
0.206078125,-14.825494,-51.497513
0.27477083333333335,-14.305335,-52.57532
0.3434635416666667,-12.332823,-39.915592
0.41215625,-11.28504,-41.926994
0.48084895833333335,-14.844961,-36.648376
0.5495416666666667,-15.066283,-38.92113
0.618234375,-15.299981,-48.249622
0.6869270833333334,-14.952797,-49.457783
0.7556197916666667,-11.267171,-52.0941
0.8243125,-7.8867054,-34.83475
