detection_window_start_time,detector_score,relative_sound_level
0.0,-9.773276,-42.58125
0.06908333333333333,-12.161823,-41.690746
0.13816666666666666,-13.655748,-33.948063
0.20725,-11.308825,-30.865297
0.2763333333333333,-13.110358,-35.67055
0.34541666666666665,-13.709905,-40.280533
0.4145,-14.27301,-43.023117
0.4835833333333333,-14.040937,-44.524414
0.5526666666666666,-13.589423,-48.832672
0.62175,-14.038512,-47.31114
0.6908333333333333,-13.653153,-42.039715
0.7599166666666666,-10.72437,-42.26534
0.829,-7.4423637,-43.566765
