detection_window_start_time,detector_score,relative_sound_level
0.0,-4.584857,-26.524946
0.06449038461538462,-5.736786,-32.122765
0.12898076923076923,-6.595338,-31.844576
0.19347115384615385,-8.512619,-16.694191
0.25796153846153846,-9.973267,-32.22303
0.32245192307692305,-11.143425,18.896515
0.3869423076923077,-1.9088494,18.106186
0.45143269230769234,-9.764028,21.95274
0.5159230769230769,-8.985916,19.399836
0.5804134615384615,-7.226752,-17.513851
0.6449038461538461,-6.080851,-22.58767
0.7093942307692308,-5.4025903,-24.79191
0.7738846153846154,-4.5113444,-25.639538
0.838375,-2.9030528,-24.809711
