detection_window_start_time,detector_score,relative_sound_level
0.0,-10.367498,-30.346544
0.06869270833333334,-14.177266,-47.02841
0.13738541666666668,-15.233916,-48.639313
0.206078125,-14.94955,-47.40906
0.27477083333333335,-14.71585,-43.800774
0.3434635416666667,-14.518709,-45.713623
0.41215625,-14.552114,-40.618736
0.48084895833333335,-14.626141,-49.347973
0.5495416666666667,-14.669,-45.55831
0.618234375,-14.6487055,-45.451855
0.6869270833333334,-14.781029,-44.161667
0.7556197916666667,-11.16185,-46.643623
0.8243125,-8.058044,-31.92678
