detection_window_start_time,detector_score,relative_sound_level
0.0,-9.139791,-33.95556
0.06791666666666667,-12.446663,-37.842735
0.13583333333333333,-14.0297785,-46.971054
0.20375,-11.389644,-46.952976
0.27166666666666667,-8.442521,-39.787937
0.33958333333333335,1.0251274,-31.710575
0.4075,-3.9035497,-33.28713
0.47541666666666665,-10.070269,-29.253521
0.5433333333333333,-11.639888,-34.75837
0.61125,-12.031445,-32.08728
0.6791666666666667,-11.950901,-35.933105
0.7470833333333333,-9.714647,-42.637676
0.815,-6.971199,-43.09244
