detection_window_start_time,detector_score,relative_sound_level
0.0,-10.72723,-31.605564
0.06869270833333334,-14.367579,-52.120567
0.13738541666666668,-15.488747,-51.812325
0.206078125,-14.037908,-51.040276
0.27477083333333335,-11.089311,-51.54369
0.3434635416666667,-3.4492137,-29.30185
0.41215625,5.526997,-25.219603
0.48084895833333335,-8.935169,-20.273983
0.5495416666666667,-12.135587,-27.6643
0.618234375,-13.932141,-39.53713
0.6869270833333334,-15.040425,-43.964287
0.7556197916666667,-11.617816,-44.587837
0.8243125,-8.185858,-36.350018
