detection_window_start_time,detector_score,relative_sound_level
0.0,-9.958772,-29.0277
0.0641298076923077,-13.423471,-51.61415
0.1282596153846154,-15.48645,-50.749283
0.19238942307692308,-15.482278,-51.085556
0.2565192307692308,-15.116216,-51.36719
0.32064903846153847,-15.450729,-52.17686
0.38477884615384617,-15.570366,-52.03758
0.44890865384615386,-15.577328,-52.38655
0.5130384615384616,-15.392352,-51.03071
0.5771682692307692,-15.11312,-51.463757
0.6412980769230769,-14.755941,-51.85543
0.7054278846153846,-13.413696,-48.44892
0.7695576923076923,-9.594868,-48.186157
0.8336875,-7.0747676,-49.95884
