detection_window_start_time,detector_score,relative_sound_level
0.0,-10.3316965,-33.3899
0.0641298076923077,-13.624773,-51.934772
0.1282596153846154,-15.429563,-51.89281
0.19238942307692308,-15.3741865,-50.91744
0.2565192307692308,-14.193605,-50.431587
0.32064903846153847,-13.591033,-49.11347
0.38477884615384617,-12.384623,-47.43209
0.44890865384615386,-12.637276,-46.26646
0.5130384615384616,-13.138737,-42.66703
0.5771682692307692,-13.212898,-43.246937
0.6412980769230769,-13.89917,-45.12822
0.7054278846153846,-12.368255,-43.610504
0.7695576923076923,-9.255071,-42.889572
0.8336875,-6.8208537,-44.39167
