detection_window_start_time,detector_score,relative_sound_level
0.0,-10.970593,-51.78888
0.06908333333333333,-14.71416,-50.608276
0.13816666666666666,-15.774605,-51.44252
0.20725,-15.397434,-51.896206
0.2763333333333333,-15.314239,-50.63044
0.34541666666666665,-15.399397,-50.452927
0.4145,-15.225024,-48.388153
0.4835833333333333,-15.416279,-48.159798
0.5526666666666666,-15.554917,-51.021698
0.62175,-15.24037,-50.939198
0.6908333333333333,-14.14789,-51.041584
0.7599166666666666,-11.411308,-41.46496
0.829,-5.1362805,-43.001526
