detection_window_start_time,detector_score,relative_sound_level
0.0,-10.556221,-27.496964
0.06752604166666666,-14.060044,-50.00712
0.13505208333333332,-15.059387,-49.26746
0.202578125,-12.260064,-47.56658
0.27010416666666665,-9.92851,-36.428406
0.3376302083333333,-2.1083348,-34.48953
0.40515625,-7.6797943,-29.41776
0.47268229166666664,-12.524902,-30.78064
0.5402083333333333,-14.271036,-40.004635
0.6077343749999999,-15.412741,-45.74929
0.6752604166666666,-14.838284,-46.041645
0.7427864583333332,-10.717192,-48.825134
0.8103125,-7.615767,-28.596914
