detection_window_start_time,detector_score,relative_sound_level
0.0,-10.745002,-26.673702
0.06908333333333333,-14.724457,-52.202934
0.13816666666666666,-15.670521,-51.290726
0.20725,-14.697271,-51.315605
0.2763333333333333,-13.766188,-52.43538
0.34541666666666665,-11.819952,-35.2452
0.4145,-6.8561935,-37.493507
0.4835833333333333,-14.002573,-32.18681
0.5526666666666666,-14.354183,-37.805454
0.62175,-14.308156,-45.11871
0.6908333333333333,-14.382122,-44.56207
0.7599166666666666,-11.096199,-43.18214
0.829,-7.350412,-33.651794
