detection_window_start_time,detector_score,relative_sound_level
0.0,-10.733337,-33.5251
0.06449038461538462,-14.023759,-50.346375
0.12898076923076923,-16.14621,-51.89222
0.19347115384615385,-16.265162,-51.612778
0.25796153846153846,-16.0541,-52.73848
0.32245192307692305,-15.829489,-52.272663
0.3869423076923077,-15.7066965,-51.8694
0.45143269230769234,-15.702034,-51.29818
0.5159230769230769,-15.726185,-50.2294
0.5804134615384615,-15.633234,-51.72046
0.6449038461538461,-15.451029,-52.536476
0.7093942307692308,-13.56213,-52.515606
0.7738846153846154,-9.75399,-51.243572
0.838375,-6.9186153,-34.11312
