detection_window_start_time,detector_score,relative_sound_level
0.0,-9.952017,-35.34991
0.06908333333333333,-13.874168,-43.189186
0.13816666666666666,-15.263313,-46.83907
0.20725,-15.706835,-47.84809
0.2763333333333333,-15.325219,-47.014595
0.34541666666666665,-15.385841,-48.883278
0.4145,-15.454936,-49.53283
0.4835833333333333,-15.3606415,-46.581123
0.5526666666666666,-15.181987,-49.659065
0.62175,-15.120882,-49.995323
0.6908333333333333,-14.944229,-51.279167
0.7599166666666666,-11.552117,-50.567917
0.829,-8.119712,-41.162167
