detection_window_start_time,detector_score,relative_sound_level
0.0,-9.510946,-31.931545
0.06713541666666667,-12.9468775,-44.00953
0.13427083333333334,-13.481044,-45.094948
0.20140625,-13.074951,-45.510784
0.2685416666666667,-12.86865,-45.845905
0.33567708333333335,-12.993816,-42.402496
0.4028125,-13.521006,-42.221375
0.4699479166666667,-13.889725,-39.99309
0.5370833333333334,-13.896908,-44.139744
0.60421875,-14.061217,-45.537994
0.6713541666666667,-13.316178,-45.354683
0.7384895833333334,-9.814679,-46.978107
0.805625,-7.3420258,-47.23903
