detection_window_start_time,detector_score,relative_sound_level
0.0,-9.773814,-28.987246
0.06869270833333334,-13.553646,-45.988773
0.13738541666666668,-14.451019,-50.456104
0.206078125,-14.161824,-50.15505
0.27477083333333335,-14.312768,-47.40528
0.3434635416666667,-13.919638,-48.5926
0.41215625,-13.992259,-48.97017
0.48084895833333335,-14.270409,-47.150314
0.5495416666666667,-14.08131,-46.7872
0.618234375,-14.430401,-49.59274
0.6869270833333334,-14.604502,-47.549103
0.7556197916666667,-10.883744,-49.38919
0.8243125,-7.6692724,-27.366657
