detection_window_start_time,detector_score,relative_sound_level
0.0,-7.5546036,-35.071293
0.06908333333333333,-10.056377,-38.122444
0.13816666666666666,-10.363376,-36.536476
0.20725,-9.644198,-35.312347
0.2763333333333333,-9.120027,-36.190086
0.34541666666666665,-8.705396,-37.127464
0.4145,-9.458637,-34.690876
0.4835833333333333,-9.736622,-35.862495
0.5526666666666666,-10.023256,-36.99691
0.62175,-10.012167,-36.721565
0.6908333333333333,-9.776032,-35.20275
0.7599166666666666,-7.8385425,-35.720688
0.829,-5.1273065,-36.92093
