detection_window_start_time,detector_score,relative_sound_level
0.0,-9.823574,-26.819366
0.06791666666666667,-13.552202,-47.322945
0.13583333333333333,-14.880344,-47.917496
0.20375,-13.088591,-49.27059
0.27166666666666667,-12.097913,-36.117393
0.33958333333333335,-4.572728,-32.89193
0.4075,-6.7635975,-31.406061
0.47541666666666665,-11.421572,-31.199585
0.5433333333333333,-12.1691885,-38.23629
0.61125,-12.936076,-43.877007
0.6791666666666667,-13.032902,-45.88776
0.7470833333333333,-9.859692,-48.49359
0.815,-6.9593863,-35.228333
