detection_window_start_time,detector_score,relative_sound_level
0.0,-11.151909,-32.777
0.06869270833333334,-14.999159,-51.84191
0.13738541666666668,-15.713331,-52.378296
0.206078125,-12.173391,-53.300205
0.27477083333333335,-7.432887,-50.69382
0.3434635416666667,8.168294,-23.289549
0.41215625,10.572007,-26.722528
0.48084895833333335,-9.38872,-19.994398
0.5495416666666667,-12.6513405,-31.056746
0.618234375,-14.566242,-47.131123
0.6869270833333334,-13.729925,-45.368042
0.7556197916666667,-10.082436,-34.36051
0.8243125,-6.4533052,-34.074898
