detection_window_start_time,detector_score,relative_sound_level
0.0,-10.749706,-33.689556
0.06830729166666667,-14.552745,-47.68114
0.13661458333333334,-15.416457,-48.24656
0.20492187500000003,-14.188198,-49.152298
0.2732291666666667,-11.914034,-49.9693
0.34153645833333335,-5.1537576,-31.232042
0.40984375000000006,1.5814229,-31.726997
0.4781510416666667,-12.61709,-24.244919
0.5464583333333334,-14.495367,-30.360907
0.6147656250000001,-15.565616,-51.243557
0.6830729166666667,-14.821735,-51.05232
0.7513802083333334,-11.220089,-51.487957
0.8196875,-7.6978054,-51.79941
