detection_window_start_time,detector_score,relative_sound_level
0.0,-10.318407,-35.06309
0.0641298076923077,-13.49424,-51.87447
0.1282596153846154,-15.227591,-51.730732
0.19238942307692308,-15.149833,-52.165874
0.2565192307692308,-14.4137,-52.22557
0.32064903846153847,-14.082061,-41.787407
0.38477884615384617,-10.295423,-41.928284
0.44890865384615386,-14.098223,-38.579338
0.5130384615384616,-14.792549,-34.555733
0.5771682692307692,-15.239278,-46.22422
0.6412980769230769,-15.216821,-46.802654
0.7054278846153846,-13.806052,-48.54012
0.7695576923076923,-9.612929,-50.29903
0.8336875,-6.9273634,-50.62595
