detection_window_start_time,detector_score,relative_sound_level
0.0,-9.662182,-31.157625
0.06908333333333333,-12.664314,-49.72635
0.13816666666666666,-13.998611,-47.985043
0.20725,-14.388314,-50.711075
0.2763333333333333,-14.70116,-50.926895
0.34541666666666665,-14.62509,-49.931618
0.4145,-15.025985,-51.474358
0.4835833333333333,-14.716933,-47.475197
0.5526666666666666,-14.823479,-49.264225
0.62175,-14.522442,-50.54928
0.6908333333333333,-14.464914,-49.685284
0.7599166666666666,-11.068081,-50.495674
0.829,-8.157297,-39.530903
