detection_window_start_time,detector_score,relative_sound_level
0.0,-10.698809,-29.69435
0.06869270833333334,-14.616763,-52.434307
0.13738541666666668,-15.911702,-51.91947
0.206078125,-15.843165,-52.03625
0.27477083333333335,-15.598642,-50.745224
0.3434635416666667,-15.405905,-52.323055
0.41215625,-15.366155,-51.268646
0.48084895833333335,-15.334343,-50.645557
0.5495416666666667,-15.647461,-50.362698
0.618234375,-15.795212,-52.232327
0.6869270833333334,-15.619438,-51.6268
0.7556197916666667,-11.663735,-48.5786
0.8243125,-7.80023,-29.324139
