detection_window_start_time,detector_score,relative_sound_level
0.0,-10.087727,-32.44506
0.06869270833333334,-13.496299,-48.12119
0.13738541666666668,-14.632331,-45.693817
0.206078125,-10.863724,-44.23356
0.27477083333333335,-3.9737747,-45.472813
0.3434635416666667,12.129215,-17.414684
0.41215625,23.467619,-18.568596
0.48084895833333335,3.9172904,-13.909474
0.5495416666666667,-5.0216446,-14.220668
0.618234375,-8.931696,-25.970545
0.6869270833333334,-11.44185,-30.88439
0.7556197916666667,-9.936121,-34.15567
0.8243125,-7.010316,-33.22028
