detection_window_start_time,detector_score,relative_sound_level
0.0,-9.8559065,-26.793465
0.06791666666666667,-13.528149,-45.332737
0.13583333333333333,-12.67867,-51.349976
0.20375,-12.577651,-31.996832
0.27166666666666667,-3.514311,-21.269638
0.33958333333333335,-6.53404,-31.50476
0.4075,-12.147218,-39.068787
0.47541666666666665,-13.960196,-34.34689
0.5433333333333333,-14.920129,-40.04429
0.61125,-14.815616,-49.133904
0.6791666666666667,-14.268652,-50.598522
0.7470833333333333,-10.407106,-51.794327
0.815,-7.0009675,-26.819527
