detection_window_start_time,detector_score,relative_sound_level
0.0,-10.851808,-29.950619
0.06830729166666667,-14.594174,-51.0339
0.13661458333333334,-15.286236,-50.135185
0.20492187500000003,-15.077578,-50.833317
0.2732291666666667,-14.8851385,-50.30487
0.34153645833333335,-14.417993,-47.644844
0.40984375000000006,-14.432236,-45.912445
0.4781510416666667,-13.834915,-46.05514
0.5464583333333334,-13.588579,-46.80237
0.6147656250000001,-14.214092,-43.025513
0.6830729166666667,-13.897652,-38.686543
0.7513802083333334,-11.24175,-38.6706
0.8196875,-7.538002,-33.409767
