detection_window_start_time,detector_score,relative_sound_level
0.0,-7.2827096,-36.564148
0.06596875,-10.681946,-37.539032
0.1319375,-12.654821,-40.253685
0.19790625,-12.728147,-40.28353
0.263875,-12.770484,-41.44865
0.32984375000000005,-12.958957,-40.17345
0.3958125,-13.587593,-41.195496
0.46178125000000003,-14.612746,-38.62164
0.52775,-15.094442,-47.37944
0.5937187500000001,-15.237993,-48.133335
0.6596875000000001,-14.824385,-48.515297
0.7256562500000001,-10.900341,-44.410175
0.791625,-7.664744,-46.290703
