detection_window_start_time,detector_score,relative_sound_level
0.0,-7.5655603,-27.62819
0.06869270833333334,-10.267179,-43.157196
0.13738541666666668,-10.675635,-42.544193
0.206078125,-10.524545,-41.19021
0.27477083333333335,-10.596526,-44.62581
0.3434635416666667,-10.7342415,-44.434772
0.41215625,-10.996374,-44.345814
0.48084895833333335,-11.013527,-43.485664
0.5495416666666667,-10.912731,-45.775963
0.618234375,-10.660005,-44.539944
0.6869270833333334,-10.76502,-43.323044
0.7556197916666667,-8.59778,-44.11497
0.8243125,-6.0972023,-32.23813
