detection_window_start_time,detector_score,relative_sound_level
0.0,-9.546608,-31.802105
0.06869270833333334,-13.248769,-50.321598
0.13738541666666668,-15.840401,-50.063026
0.206078125,-14.509709,-51.969486
0.27477083333333335,-14.491563,-51.357323
0.3434635416666667,-13.100169,-44.236183
0.41215625,-13.27594,-47.081306
0.48084895833333335,-14.902828,-40.59117
0.5495416666666667,-15.493104,-50.214386
0.618234375,-15.849916,-51.152306
0.6869270833333334,-16.019245,-51.584324
0.7556197916666667,-12.4042,-51.185337
0.8243125,-8.543116,-36.12058
