detection_window_start_time,detector_score,relative_sound_level
0.0,-8.541812,-26.313335
0.06713541666666667,-11.777739,-35.017357
0.13427083333333334,-14.001722,-45.299183
0.20140625,-14.061508,-45.12944
0.2685416666666667,-13.900203,-45.517906
0.33567708333333335,-13.130617,-47.210583
0.4028125,-11.993486,-48.869858
0.4699479166666667,-8.803009,-38.99167
0.5370833333333334,-1.8698493,-32.74332
0.60421875,-4.5490723,-31.975166
0.6713541666666667,-9.354368,-32.49966
0.7384895833333334,-7.846421,-32.23627
0.805625,-6.0439854,-33.297947
