detection_window_start_time,detector_score,relative_sound_level
0.0,-9.704965,-32.7076
0.06449038461538462,-13.089745,-49.81087
0.12898076923076923,-14.983152,-51.244995
0.19347115384615385,-15.028564,-51.37755
0.25796153846153846,-14.892092,-51.00866
0.32245192307692305,-14.770582,-50.85747
0.3869423076923077,-14.898794,-52.184544
0.45143269230769234,-14.77067,-51.409725
0.5159230769230769,-14.667155,-51.32873
0.5804134615384615,-14.831449,-51.225315
0.6449038461538461,-15.015211,-50.27401
0.7093942307692308,-13.301874,-51.783264
0.7738846153846154,-9.625161,-50.03618
0.838375,-6.879593,-31.60276
