detection_window_start_time,detector_score,relative_sound_level
0.0,-6.763452,-34.19818
0.06869270833333334,-4.2479773,-31.88921
0.13738541666666668,9.274723,-31.542057
0.206078125,-2.3920279,-30.820568
0.27477083333333335,-9.620786,-29.854637
0.3434635416666667,-11.896448,-28.18126
0.41215625,-14.242889,-38.57538
0.48084895833333335,-14.637979,-37.273384
0.5495416666666667,-14.877768,-41.63053
0.618234375,-12.767917,-44.769436
0.6869270833333334,-10.507272,-48.41154
0.7556197916666667,-1.3852359,-34.530228
0.8243125,0.8057039,-33.723312
