detection_window_start_time,detector_score,relative_sound_level
0.0,-10.160599,-31.579834
0.0641298076923077,-13.379607,-49.28273
0.1282596153846154,-15.82421,-48.780083
0.19238942307692308,-14.379533,-48.27909
0.2565192307692308,-12.025296,-50.686523
0.32064903846153847,-4.751867,-28.492682
0.38477884615384617,3.3998847,-28.51411
0.44890865384615386,-10.077068,-21.368023
0.5130384615384616,-13.216873,-21.705898
0.5771682692307692,-14.217335,-45.42733
0.6412980769230769,-14.958064,-45.96167
0.7054278846153846,-13.894451,-45.342484
0.7695576923076923,-9.975609,-43.980583
0.8336875,-7.645508,-47.93118
