detection_window_start_time,detector_score,relative_sound_level
0.0,-10.353418,-28.793816
0.06752604166666666,-14.013068,-51.291023
0.13505208333333332,-14.625103,-50.562576
0.202578125,-10.508626,-50.570065
0.27010416666666665,-4.303309,-19.947973
0.3376302083333333,15.757299,-6.9353766
0.40515625,8.930075,-5.0620155
0.47268229166666664,-6.28915,-1.5569813
0.5402083333333333,-10.025596,-32.508297
0.6077343749999999,-13.435419,-37.09511
0.6752604166666666,-12.979695,-41.273342
0.7427864583333332,-10.015297,-38.768936
0.8103125,-7.246727,-30.082115
