detection_window_start_time,detector_score,relative_sound_level
0.0,-9.997281,-27.386473
0.06752604166666666,-12.759276,-47.640755
0.13505208333333332,-10.583381,-41.495583
0.202578125,-4.1477246,-41.77336
0.27010416666666665,-12.066609,-42.93137
0.3376302083333333,-13.020491,-38.084854
0.40515625,-13.867768,-40.800777
0.47268229166666664,-13.906207,-38.881542
0.5402083333333333,-12.790142,-39.97547
0.6077343749999999,-11.2675295,-37.66872
0.6752604166666666,-7.758296,-34.32546
0.7427864583333332,-8.065618,-31.651297
0.8103125,-5.761158,-28.163548
