detection_window_start_time,detector_score,relative_sound_level
0.0,-9.621957,-28.655193
0.06908333333333333,-11.163249,-40.636436
0.13816666666666666,-11.396163,-41.07584
0.20725,-3.5068016,-33.718437
0.2763333333333333,-4.5114617,-37.29691
0.34541666666666665,-13.219057,-32.52925
0.4145,-14.448316,-34.061016
0.4835833333333333,-15.241976,-44.205177
0.5526666666666666,-15.284034,-50.606285
0.62175,-15.155624,-52.165966
0.6908333333333333,-15.136696,-51.13614
0.7599166666666666,-11.776149,-50.96796
0.829,-8.372756,-38.31404
