detection_window_start_time,detector_score,relative_sound_level
0.0,-8.092678,-22.861443
0.06452403846153845,-11.148178,-36.761898
0.1290480769230769,-14.032345,-41.29604
0.19357211538461536,-14.168595,-37.90111
0.2580961538461538,-14.533414,-37.784237
0.32262019230769223,-15.232324,-41.113342
0.3871442307692307,-15.090088,-45.67022
0.4516682692307692,-15.130482,-46.035496
0.5161923076923076,-14.722548,-46.027027
0.580716346153846,-14.673585,-46.232418
0.6452403846153845,-15.172937,-46.86981
0.709764423076923,-13.78306,-46.216805
0.7742884615384614,-10.255807,-45.20357
0.8388125,-7.3926077,-31.252125
