detection_window_start_time,detector_score,relative_sound_level
0.0,-10.317571,-33.89561
0.06908333333333333,-14.104071,-51.787605
0.13816666666666666,-14.611331,-51.68791
0.20725,-12.293722,-50.59876
0.2763333333333333,-7.306414,-44.29522
0.34541666666666665,2.2758722,-32.06423
0.4145,-1.0736618,-33.350662
0.4835833333333333,-10.749998,-27.065737
0.5526666666666666,-13.266234,-32.646732
0.62175,-14.734623,-45.42336
0.6908333333333333,-15.421602,-47.215786
0.7599166666666666,-12.147909,-49.241165
0.829,-8.626846,-43.916107
